Date,Open,High,Low,Close,Volume
2019-04-03,183.95574581619164,193.42535289521857,179.69418220874098,192.96357569878523,4505667
2019-04-04,185.60643401731798,192.25064070759348,187.6545895319384,181.47073289976723,3174166
2019-04-05,190.28901731412424,193.4552991665498,186.27384740415036,187.73030060807204,1503243
2019-04-08,194.18160361949435,181.3762368095622,186.67968850902986,186.18448826113286,9712269
2019-04-09,189.85689934065485,186.04240828940453,,188.56638765319096,6157170
2019-04-10,192.16731998963394,187.19854160267093,192.9033399648477,190.93004175510262,5181910
2019-04-11,189.35932548700305,195.68612865909176,,191.5097574597761,4174814
2019-04-12,195.65166848384985,194.2841270926173,191.81869580016308,196.57479785495508,8872117
2019-04-15,194.97975541612416,202.30276584726968,187.494147696816,185.12800203657432,6496461
2019-04-16,187.69228595734043,202.43219818976488,189.55861752583218,189.68810825500344,4862172
2019-04-17,184.5132991802987,190.53319844800671,190.2302982650657,191.6696044228072,3732852
2019-04-18,193.5884478937626,190.84010504648444,186.25020063769384,194.32539600154604,6447162
2019-04-19,185.24084976435634,196.21553626201913,193.87793375901703,195.11872342182352,1835312
2019-04-22,190.11567497160985,200.37079907749072,184.06008671197625,187.31805253839804,8602684
2019-04-23,202.17303936388043,198.16858241946176,180.06826885414773,186.32807243414842,2894832
2019-04-24,191.79704294354747,194.14589212221946,180.39824326279344,184.73321822994276,8348422
2019-04-25,192.8865302502438,198.63028240817144,184.83255950679276,191.36357119749297,5041595
2019-04-26,195.9912798720871,190.9696841909028,196.07628924953747,191.86135601717365,7335759
2019-04-29,198.67884396564622,191.09451016978724,191.70803640401488,189.71073398391664,3193323
2019-04-30,197.73940359980935,209.71594749101186,191.90074771420657,202.37074212601746,1422693
2019-05-01,193.2917397378101,197.1279371849726,183.83964573283808,195.64044170367572,4175336
2019-05-02,198.20549380079572,188.4834867015525,192.17985419957608,194.7885586838726,2260220
2019-05-03,188.3928978940979,194.8288487800434,199.82509090210732,193.07704707495628,8422441
2019-05-06,186.20793397190226,198.87499456129734,190.46417599768745,193.52888106588355,7219930
2019-05-07,195.0397761731447,195.12852138556076,197.47914621634703,189.83888941952108,3189863
2019-05-08,190.9665537281965,203.27141736326158,197.63477623947318,195.57897430775893,3935056
2019-05-09,183.0591885184998,196.10412349249825,193.19546726148658,190.3560018333258,2492262
2019-05-10,200.2371477243741,206.4711188097092,189.59291627330254,200.30623321867367,4871059
2019-05-13,,198.4261325730528,192.00404757300228,203.36666666656922,9038511
2019-05-14,196.26759344291273,195.9295072966541,195.234240403778,199.36580099593024,9589171
2019-05-15,193.15612074941936,195.7688635685115,186.21506440791808,192.05149999124296,4384768
2019-05-16,197.10348700378125,198.0766904534634,198.99079967000006,188.24014300566742,7247136
2019-05-17,204.74848711451688,197.53901770283767,198.67513588272297,192.4549617109164,5237669
2019-05-20,194.52332234069794,192.5227705934385,194.54994164424124,195.90803846535363,8427646
2019-05-21,199.2191205826103,202.91351827007153,199.4765264971637,205.71784944189545,7269120
2019-05-22,189.75792233890752,200.75467787394666,194.3697407366075,187.6219110486827,1807232
2019-05-23,188.88853674584885,205.19199059742644,193.63663699421,191.7848041557002,2637397
2019-05-24,194.0035410451664,203.5899054751285,193.91024796620465,197.26432233213342,5877930
2019-05-27,190.80013358783512,198.42765663725262,193.58326605563414,198.07857068814775,2904213
2019-05-28,189.34487503305814,207.93115504652496,196.59463903898256,197.54016040427493,7430304
2019-05-29,200.6167602877546,203.6345268238433,200.58118027736998,189.57906485376358,3170226
2019-05-30,193.7232209414015,196.2800395829919,194.57620242229524,194.09291932839085,2885314
2019-05-31,198.03436460065242,200.89414519498948,198.40365234485984,207.43969527811393,1780733
2019-06-03,199.06880864509606,199.29898860533555,195.2090668882789,205.36520614954972,4288658
2019-06-04,196.64812655257305,205.483118793572,190.55937710315828,199.46241856073087,7555112
2019-06-05,196.9883059645903,207.69821610503334,192.99892280098265,201.21769879890255,5948945
2019-06-06,200.50638625670254,203.34171626617803,190.4804243095526,209.04849908410193,7586934
2019-06-07,191.94437006795903,192.54873796950403,195.6686078896199,203.53322984983336,8292645
2019-06-10,204.3220422498094,207.0728627500613,198.66047628721552,205.24367225088736,7210226
2019-06-11,206.35782092508188,203.84015932786212,203.1760028086584,195.94033420203408,1674576
2019-06-12,205.7910090820735,204.40656670929104,199.0532460555602,202.5630963925894,4663542
2019-06-13,197.05056363933878,208.38898768274305,197.05495560515533,196.90424939757662,7555195
2019-06-14,202.50947579664705,204.83262856066077,193.8682357851174,191.37715580815063,5995992
2019-06-17,203.16207833424542,204.15282838020005,203.35366583788993,205.48531734237073,6800298
2019-06-18,197.85010262577768,203.95476823458267,196.43610881284778,211.2956846650256,1467718
2019-06-19,193.85028435965057,198.98419144005808,191.22331727329052,198.05756278872957,2637828
2019-06-20,198.01107537337262,212.56822064236061,207.50071176739914,210.00889807080293,4878469
2019-06-21,199.76613241479896,197.1725094815323,197.83083411687468,203.86092241868116,2547725
2019-06-24,199.71534384092243,203.16235063084184,208.5715942067791,199.9430239190848,4372237
2019-06-25,197.19041791700522,201.15411091720136,210.15411118113815,203.27161824346905,1374300
2019-06-26,204.38855454525742,207.62063519700334,199.49816434605302,215.9050810316481,6378334
2019-06-27,193.0696536204931,206.0164573573748,200.83452463440793,197.0706564639435,7927014
2019-06-28,213.34257872453676,199.6045551207104,202.09926199831756,196.86548961768307,3720799
2019-07-01,207.53210491981304,202.63885724226031,193.51599378103714,218.0769618772958,2943037
2019-07-02,216.76695849949567,,211.77912175417026,206.92698591290673,3350265
2019-07-03,212.50043775869398,199.63850038817398,193.89541939758243,200.90995229800922,9908922
2019-07-04,203.79785115532724,215.03233708774545,195.5491088393719,214.20282894268647,9350885
2019-07-05,196.43658178411022,205.8908196517186,208.01539473028484,211.80251254147052,9874875
2019-07-08,202.30494263313392,203.85040401226544,209.42787009239922,207.87430862916602,1439607
2019-07-09,206.79959555417796,210.11437980088547,207.5038649665122,208.52973531200897,2723651
2019-07-10,207.0072418409444,207.97842401121088,204.1337262194303,210.77778796244016,6029813
2019-07-11,202.25981107067452,206.65700401604713,215.35518727186044,217.85097063127233,2777211
2019-07-12,209.91136286834274,215.42653663971993,196.1799541617068,210.02529219971768,2341068
2019-07-15,205.21597138694827,201.6706470455252,191.9367130215107,218.5732175867213,1979421
2019-07-16,215.5146619129364,219.51146513746335,202.75412109194366,210.67350004292194,6145763
2019-07-17,209.0545237029351,204.761050389483,194.75295812321042,205.42374790125825,8904669
2019-07-18,204.9584349432222,205.7741004319756,199.58092629564857,208.77077483963504,9274202
2019-07-19,203.24648289870422,218.49775601737994,198.3192077701882,207.88797476551167,8441075
2019-07-22,214.80356947445011,217.86059077511703,210.9722629984435,210.30286882330407,5928758
2019-07-23,210.9763746791489,212.04868231894406,206.0248884395409,208.69654360722598,7955816
2019-07-24,208.19613993300942,210.61100790953364,206.6938401153365,200.07593728898792,1708510
2019-07-25,218.17251783074528,220.77050453224362,202.4690583631257,218.05874376323095,9221292
2019-07-26,210.40748021387938,218.61952891774808,206.7836084377457,210.67131591794652,6466577
2019-07-29,214.24215488094083,208.8705409503148,204.50798396363317,213.98177315399326,6527416
2019-07-30,209.76620792926215,216.90941762761713,202.78253155846085,204.8322331016448,4848392
2019-07-31,211.9292329573894,210.9554228162364,209.00606130568607,216.11421137201137,3107333
2019-08-01,210.82857088502803,216.82346162286703,204.65277624997262,211.232082105507,3072186
2019-08-02,211.61651846352004,206.46364454810177,197.85585297924385,208.0138276917626,6661418
2019-08-05,210.0723661246271,211.5938387986031,210.1548809703625,204.14113154437752,2559783
2019-08-06,200.32916251325364,221.95191969744704,205.35798736041468,210.0968755076203,6667136
2019-08-07,208.43709109902736,217.16999113158423,211.1675229392757,210.9445495701821,5218914
2019-08-08,211.26922837376654,219.54850742931637,210.34356600413,210.21675288490752,6311885
2019-08-09,208.58409270820272,210.0513003382853,207.0858538898464,219.18438238021062,1736638
2019-08-12,208.46747007284893,209.38496124735718,212.17971137608737,218.32758702661448,4875354
2019-08-13,205.2656413694619,211.3406927746761,213.93309306489815,219.18868486774062,4723870
2019-08-14,217.85267208758833,216.4249395495168,218.99053058013706,205.83039348089997,9514187
2019-08-15,208.01446349043545,221.57057872356933,214.71584058825434,214.97752395876475,8014109
2019-08-16,209.40065211505402,217.11525990737653,214.5539984314722,217.33901005168235,9468066
2019-08-19,210.51706840179173,210.74921914501547,211.79849368346834,216.74825012223627,3908187
2019-08-20,206.95690579042196,215.12939658417994,215.3363598686999,214.80348606949818,1044942
2019-08-21,214.59822284372882,220.95937862104202,210.9176649042394,225.1057207243717,6405452
2019-08-22,219.61384598825498,213.01136323215593,227.7879914717992,220.810534865233,8022915
2019-08-23,210.75456507006766,215.685864957561,209.98220308703088,212.1426973725498,6289330
2019-08-26,216.41899886910642,217.01302560011243,203.28664219462894,215.81167631906007,5296730
2019-08-27,220.86967775663825,223.6467984678725,215.95450074162613,208.11511049693488,4844688
2019-08-28,211.49081038087328,221.08652955623376,218.72429640009372,219.83881626240816,7417339
2019-08-29,213.91849435574116,222.19774028097467,211.41982899336372,213.8509139990698,4885081
2019-08-30,212.9995665520177,223.9324895312016,216.98661030337107,218.0190811688904,6127896
2019-09-02,210.68072814567998,212.82724453468012,212.2531078101502,213.0799934760668,3576808
2019-09-03,217.0305220596643,211.43391441788654,211.56132624394309,219.01525574652916,3430053
2019-09-04,227.28822744211234,219.38118127893895,208.150378009703,218.71411707059602,1869749
2019-09-05,213.0661902324915,217.13447664887764,218.0842072900523,216.7191376695861,4921156
2019-09-06,211.47756349827824,223.5181599915091,222.47106401561112,216.17654514755728,5077806
2019-09-09,211.36616125666754,218.77116844068482,219.001475010995,214.59519874343022,9046990
2019-09-10,216.9308678222853,229.7562121335441,214.4538445243285,221.82306141833092,7091186
2019-09-11,212.9340085229592,213.2038046278721,205.8758920600358,208.8549273458594,9930369
2019-09-12,224.7207305651319,215.18355461448343,211.31521816263827,226.7564803016034,9560662
2019-09-13,214.55081534981423,226.41926271524608,215.57564898641553,219.90670998480627,3180054
2019-09-16,220.59666491488906,217.70256434587503,212.31788771927208,214.02205546833068,6323987
2019-09-17,217.6733625876809,222.7512141978319,218.26287283134454,231.53251905612018,3004419
2019-09-18,218.48159065114362,223.31359723764479,219.74329238338242,222.34634531126105,6602094
2019-09-19,217.96968085742557,218.41883737162766,223.71913008474377,227.93161689951702,1394312
2019-09-20,224.48363926275658,213.28704379709123,218.20216690023196,223.08075422544462,4864425
2019-09-23,222.96378049753704,214.64123005276844,210.462297866621,213.2923118857272,3567803
2019-09-24,209.30555241361756,231.20213420616048,213.6598823404074,222.71534142164217,6890631
2019-09-25,210.69040799723325,219.25370491472347,216.4873797891436,219.76065778342658,9017965
2019-09-26,225.65475824543526,220.443687485451,207.7647288321111,212.3381965029775,5654186
2019-09-27,219.85541089517466,223.8802691668277,223.45094789543532,,3562059
2019-09-30,224.59587326069695,220.62963801720838,217.17641087499254,221.1454207080476,4228284
2019-10-01,222.2213142874957,224.14331584919586,231.89928280685112,217.2123500337228,3321653
2019-10-02,213.51708531233464,223.71926586476462,217.4816940251392,217.6881553120783,1793947
2019-10-03,219.704807032079,218.87590655280397,222.72000424417695,225.49287953116146,8315357
2019-10-04,220.99802314341525,223.36678926855643,227.95217652727064,217.99460415628235,3590310
2019-10-07,216.5403118126712,229.25110374027065,212.48467949073842,223.89429931889742,6209775
2019-10-08,219.03662314138978,212.94583378799732,219.10399626132045,218.59380413433217,7792267
2019-10-09,226.7779612545936,234.12186617087076,218.61264036414758,226.06971158344777,5911098
2019-10-10,231.61981610811245,223.48802619936853,215.9237386753117,220.67740695281933,3041529
2019-10-11,228.22664473620506,228.92707569904266,226.87451035929652,220.98975042266875,9972522
2019-10-14,224.7489994293629,227.39635703041893,225.6053407224494,228.25446551086674,7482595
2019-10-15,221.99967640044804,229.90233463024603,214.50861330423402,222.18446852066245,5602983
2019-10-16,228.1631152959994,217.73804195837357,213.19678665836256,222.6760093603197,8737928
2019-10-17,228.99903843560037,221.49409841528853,219.148404997552,234.03928726205328,2953683
2019-10-18,227.63675736501486,230.7193457810738,223.89006307748272,234.8819525786492,8940802
2019-10-21,226.31970214496823,227.15156969421707,215.7276912698695,226.6616469825552,7851705
2019-10-22,231.33929911761163,232.99165389673306,224.3146750449049,226.10935930870028,5629585
2019-10-23,221.26255306356643,222.10968955710987,224.09657150116635,231.74339033766398,4055869
2019-10-24,221.43996524529044,227.41914511539494,229.2165137848111,236.33965456011575,4543823
2019-10-25,235.0218773672937,222.79895496149547,214.20516911676447,223.0960165782168,5882347
2019-10-28,225.1132559479738,219.52257802968714,224.8972243985849,234.0412655380842,9256504
2019-10-29,222.39691206005102,232.89656927140578,218.41301221353143,224.69556545058202,1021864
2019-10-30,223.75721776389287,221.16793609830512,222.02370078153865,231.22855315614174,6902116
2019-10-31,228.5188862767979,226.9798694385059,226.85002876909837,221.40216299806175,4142628
2019-11-01,236.02914404608134,235.62204545171133,218.60382385822135,219.94113624999912,2977966
2019-11-04,227.2861806913245,231.5913762219268,219.6751493802935,221.7548384286512,7972414
2019-11-05,237.97383822062642,229.96982576338962,225.0838286371201,226.06815292979053,3128544
2019-11-06,232.01066350205969,221.27458873192097,227.1653911020695,228.0538772995482,6684583
2019-11-07,232.2353585729045,234.40466970265297,229.54274218326523,227.19121573536603,8825287
2019-11-08,228.09837364345483,239.2023290752049,226.82805810521026,225.79038898125148,7951933
2019-11-11,227.85853066976568,233.41445684246102,219.91330736697293,232.56427084097336,9947960
2019-11-12,230.929401937749,236.98553626078154,231.06883248056502,234.7654860572794,1272539
2019-11-13,224.12018942449336,229.01988364830495,234.44010696714864,241.52399191539502,4847135
2019-11-14,226.81886082034345,236.89537566353965,231.51775791457806,234.9788182565695,6675265
2019-11-15,233.2893782663068,237.03394519794034,231.5086193915031,224.8289056497969,6154825
2019-11-18,233.68607816570898,235.4965091867655,234.71558556871534,233.98562811616634,2133330
2019-11-19,233.32950000120954,238.58658453298293,226.32811420281,,3582097
2019-11-20,229.05860670591593,237.55766936051575,235.7572935886566,235.58085592282845,1384640
2019-11-21,230.76106577366545,227.42159488151967,217.15103488469765,232.35937579206467,6182864
2019-11-22,234.67308124485655,229.0255583030811,229.65364926545848,231.4555999735383,3555747
2019-11-25,239.0839837911829,236.16960424234938,230.62707164398557,231.78662721525998,5826854
2019-11-26,244.2514614943922,225.87051285107736,236.04913996183583,231.25275610371804,1362554
2019-11-27,,235.75347350033766,229.42118398814762,225.47991300056646,9061599
2019-11-28,225.2612811839277,242.16833069531015,233.76682013757653,230.29571418596908,3610951
2019-11-29,227.16817512031338,240.8457270425756,239.33129532080108,233.72683823654262,2627369
2019-12-02,234.62435852343998,234.85115231945713,225.86748287233945,233.63107342857742,1129282
2019-12-03,233.13168838311122,236.94730157099144,236.29325077239045,234.72086626336355,7165559
2019-12-04,231.9614164276704,228.94510682528244,233.77591102292354,226.27782117026254,1555315
2019-12-05,242.56849642830363,240.5818139401467,226.3648233064235,230.06118865128107,2988388
2019-12-06,233.42370813897574,244.28959188572588,234.1739695531684,237.65363943753155,5385857
2019-12-09,236.70808693214886,237.84960323373087,227.84746618942566,232.7712669045046,4543181
2019-12-10,241.2110722591548,238.06046838421304,235.5448858447858,240.06203751046934,4899282
2019-12-11,235.40721113213243,239.050332422652,229.29987638861155,236.0838421172377,5883824
2019-12-12,243.66749177776038,233.22205334080968,233.82019088187965,244.2693120277462,7156393
2019-12-13,237.06304555420303,238.3145367258729,227.5630520073074,241.88750849212607,2389757
2019-12-16,241.03524430331993,238.4634525720903,227.6305584338094,244.32614657267933,9722695
2019-12-17,236.1678797788062,238.82436105697877,234.4354855900514,235.70018516138015,7193973
2019-12-18,242.47190334979584,243.92149718364246,226.87551740103763,239.26408002538605,9381305
2019-12-19,233.84862125333498,238.06201886433823,232.07410644426616,242.42679185437498,5377740
2019-12-20,234.73822611348197,231.4126595413965,233.89596665167736,238.20239820087127,3970326
2019-12-23,231.69724481120625,250.21430030245133,234.56238789969822,230.92394447703617,9608321
2019-12-24,247.57229814068498,240.5374518045367,231.96074161545005,239.7660028260736,8273074
2019-12-25,241.12619089924414,236.64891883844268,237.93818202643618,236.3802488327794,8862273
2019-12-26,233.24831011250913,250.25163764596738,237.1691976832754,248.0059609933807,8937530
2019-12-27,234.96823641887624,246.81509232686767,230.2107695865158,238.53353176447118,4427979
2019-12-30,240.70981642512993,242.54485549596,233.7429294116995,247.88136137985913,1270860
2019-12-31,236.35141505017492,240.008917842871,235.5991114402976,246.889774318552,7796282
2020-01-01,238.853408716076,237.16469048122985,246.58385279923712,241.48375960800672,7971301
2020-01-02,240.47728173978973,250.04446640938045,238.9476449567052,250.12595496015533,8632299
2020-01-03,236.38439174520244,254.9846078619146,242.02273534767178,244.47069105233882,3882304
2020-01-06,243.30879320177368,244.56005022687322,239.10356080504047,240.0900047209199,7276716
2020-01-07,237.0302849711486,249.6187877787503,228.50012169604946,234.4774082630405,2904601
2020-01-08,237.39787131045804,250.7634209309556,235.7143967085495,230.72814588978238,3049899
2020-01-09,239.75377842515562,248.72653730075209,240.5333696515635,241.59338409648342,7203522
2020-01-10,240.27902406240352,241.1075209861201,239.5450008858956,244.25304603148422,9860648
2020-01-13,250.21059278582126,232.3577956567854,240.0805033287691,246.58524865030606,8389229
2020-01-14,239.72555370849156,243.15327103385536,240.9093321310921,243.5986053676441,6387311
2020-01-15,237.42797281445712,244.2098878473466,241.64561316484827,243.67633352136966,1410782
2020-01-16,243.05079358360555,247.83683637320485,237.67918923336046,232.7435429045356,7489441
2020-01-17,246.14295966978486,232.2049653782414,,243.33375783783038,4171019
2020-01-20,237.85364445261288,243.56354197524422,239.788484404029,243.35364977311525,1409379
2020-01-21,241.79827862509632,240.27629956924548,240.1196731531037,246.44682819744702,9363340
2020-01-22,240.72700110078773,246.26770604231817,234.59890252566797,238.86448235976238,4667747
2020-01-23,244.99406545703903,247.28561956773254,243.43233451308154,250.78657770815659,8527498
2020-01-24,237.26574422734146,249.31048539169353,231.06689987139413,247.99464398059982,4024915
2020-01-27,241.95289557235483,246.24533540956082,237.25643937203972,246.71010838855798,4381542
2020-01-28,249.7652805041175,245.9625469310816,229.21220505804425,233.43692170857412,4995813
2020-01-29,241.5557637451166,245.43038093928752,229.20717799504246,239.3525243595599,2065328
2020-01-30,243.0991907369872,251.62252861086168,239.37747469345308,241.9910631339259,5538018
2020-01-31,249.18095785313324,255.54494315135494,237.00455895955767,245.10111368669334,1105969
2020-02-03,244.29817369102443,249.23514032934423,240.88100846843082,247.99540272639007,8484922
2020-02-04,239.20908544819474,242.44700439545136,240.8004619791693,258.0899563958654,4267221
2020-02-05,247.9113117508162,240.80423082012288,240.46218760087095,252.5250145368197,4455990
2020-02-06,243.2210264365495,246.2441092296498,233.95585418521304,245.2999610290707,2311535
2020-02-07,248.57419780997583,251.0652418373886,237.75531110666677,248.05504302129145,4665238
2020-02-10,244.16540857443394,256.9368468859987,241.10624749072716,253.38992890954893,8492079
2020-02-11,241.05058475484188,250.47333625212917,254.16493948236814,257.561149345244,3809681
2020-02-12,,252.05284119530793,,254.2242345499236,3777356
2020-02-13,238.83890542272198,245.136229836227,247.31397850242232,241.57364257352023,9271571
2020-02-14,246.18055917563416,253.62935968304788,245.74450466698036,246.07885931503938,1735550
2020-02-17,232.35885026226373,250.72898897658865,252.5771054238447,249.03853515673524,8250699
2020-02-18,255.69128725757815,248.34051251553993,240.09408074332396,250.5966836780595,2238927
2020-02-19,256.09073915381487,256.87919589421756,248.26745016133432,251.15080432214614,4929765
2020-02-20,244.09843816496968,250.97978697034614,245.11899226509303,249.9703314491366,4498893
2020-02-21,255.33351999128843,248.44367503594228,237.7916305173756,252.68772252926965,1634107
2020-02-24,253.1732648371629,256.4531001201163,244.1587186446213,245.83559905271014,1234851
2020-02-25,248.13695039518788,243.5189607256129,238.6058719917409,252.09574399817188,3617826
2020-02-26,252.00981078261228,255.45191860432394,247.78177719812334,250.53824775571002,7830956
2020-02-27,245.82673296311768,255.0053033814855,251.59028849986296,246.6775108756532,1776389
2020-02-28,247.4006979385655,247.67245152091115,245.34997219518112,250.39731558007284,2306766
2020-03-02,242.1823909111666,253.06883444776986,246.63267295380544,244.56944418537546,7038272
2020-03-03,244.609501220716,264.50114932192076,253.92115792381804,247.62283141192498,8436448
2020-03-04,253.36425517743692,252.0458718348199,251.00894646444806,261.11804885353115,6848246
2020-03-05,251.7792764060575,249.76340094051062,243.63646549793717,250.02499417765645,8881165
2020-03-06,254.29249917879844,254.75344309355492,242.64836927028813,258.1160449866114,7962346
2020-03-09,247.13843043389153,249.82945451459494,240.74081311796945,245.93917119359944,7541074
2020-03-10,255.06128299791547,248.66113088494575,238.94470257963448,253.44102508142362,8209488
2020-03-11,253.80395656418682,254.95377961081292,257.53935989337106,250.69357572632688,8460986
2020-03-12,255.25844794856678,259.5692218179108,253.54010211562712,264.2078680666507,8816976
2020-03-13,253.22301746004933,250.6981321920943,255.20403299348317,248.60544972192952,8433641
2020-03-16,251.65999320812188,254.84234624582663,257.7660578686832,252.37501719108835,3231266
2020-03-17,265.2477146479168,256.0881735588522,255.7150420877461,264.78379920832214,4521970
2020-03-18,251.43051168781815,258.38090908658546,251.55378439924652,253.92251497760466,3425656
2020-03-19,250.59881419546778,255.66211340875748,247.7439507331394,249.9807386543121,6861278
2020-03-20,260.73927327323537,248.44258231391345,250.48681469666812,248.69374404229742,7958598
2020-03-23,252.04091729977995,266.5985424126662,251.48417098827767,255.9350837229353,2358385
2020-03-24,251.75078641668225,258.21774033280803,254.85689402596202,251.7572310237645,9390079
2020-03-25,253.77807483301098,247.83268575965428,250.36680651508982,259.51775139435,8956639
2020-03-26,251.24527407278785,254.35139454896338,250.2055628301678,260.7716562513095,2712209
2020-03-27,255.34466146191144,255.90440479493014,255.8171735805179,256.48956556943375,2616326
2020-03-30,256.0177257334949,259.60483843750904,248.66392426610665,259.2655590943659,7668519
2020-03-31,250.5583070395875,257.45020812701097,245.60413817164715,256.6759627688699,8102048
2020-04-01,266.08016123743124,257.58276185841953,261.8816979871567,264.07290764511174,4031805
2020-04-02,256.16060378720306,244.94640991362579,254.40584478914758,254.9332982108758,9017397
2020-04-03,260.3495805925791,265.035645748451,259.9582680103376,252.92148095394975,5974585
2020-04-06,257.09373954498824,263.8401095141751,259.5869674711182,263.40041592334217,2294302
2020-04-07,259.63758213116324,261.9535057951572,253.20869317616226,262.1603346754491,1568982
2020-04-08,260.87339661803594,255.1560940173143,248.47105519244244,254.4422849612674,5204773
2020-04-09,249.24493040194497,258.7345874975385,260.89849684805085,251.75173650655765,2726238
2020-04-10,257.4632016835181,262.5234340240809,247.06728644124877,261.79227045431907,4309373
2020-04-13,269.52304479258305,254.15971127398424,259.48329013401786,257.28463627968415,2161047
2020-04-14,263.9992621160105,257.92945116236643,243.504879358975,266.60450935700374,4715877
2020-04-15,264.18759446627433,263.9962456692246,257.55839737928414,255.27533783227508,7315528
2020-04-16,258.5872356667919,272.19805299073477,251.74829316966074,257.95657511016947,7902557
2020-04-17,264.597979007583,260.50831960693455,259.1917211336267,266.3618431577854,6813282
2020-04-20,265.5116968106004,268.25403019546053,255.97907985687192,261.1966150406068,7349230
2020-04-21,261.1845562898305,266.0269113110134,264.8608640027542,254.85160469890738,6086604
2020-04-22,258.0498085752255,271.45553373529737,255.01820388223183,267.20166403614303,1463479
2020-04-23,272.0629067730797,257.06633144621,255.29264460438108,267.41678854853825,6135360
2020-04-24,264.9387946767544,262.05039333061615,261.32829395232375,259.47040439549573,5533736
2020-04-27,257.35733453978906,275.17113610705076,255.04464284619266,258.6375078431368,5078099
2020-04-28,271.0791104786151,263.4645884281021,269.49286276432264,261.4843368719656,3885764
2020-04-29,260.74575186884124,256.145791623266,254.86558857938056,265.64223546348137,1735883
2020-04-30,261.6684962111762,273.0676639167171,263.111225644359,271.42590061681375,4869452
2020-05-01,256.5909981762229,261.0181139501001,262.8515577295724,254.0411329567916,4966371
2020-05-04,265.94652514628734,265.15443268536615,260.3157326014854,266.2613495890709,7940865
2020-05-05,264.6431372849348,266.2851357898169,257.46673404034874,269.147687768435,1888095
2020-05-06,267.966140779315,275.8001618982046,256.2123953045597,256.4589474876485,6148582
2020-05-07,269.71709557446275,,266.6685373816611,262.8118220080964,6116820
2020-05-08,266.2358508409301,265.02930646161315,261.0061482953215,262.96104392553394,3111971
2020-05-11,263.9154586625934,262.0574022050678,265.3001766533589,263.7951701276238,4227021
2020-05-12,261.1103073451076,262.6211705657523,255.36933101652374,264.0584844649311,7596908
2020-05-13,272.40039198767437,261.73410765686896,259.7591880860987,266.68563265472346,5472418
2020-05-14,267.19237119300493,269.98675079973947,263.01864279450126,266.9865241819547,2105213
2020-05-15,263.22405795745425,271.9683712620929,260.2032085387194,264.8390365579232,2829886
2020-05-18,272.9648716294041,274.0116151194684,263.15986039383677,272.700182723683,9071933
2020-05-19,262.1055279482352,268.95632720919355,265.3087556511864,268.46954342525885,5706756
2020-05-20,266.10981723344065,263.6647045628029,260.1419535723256,269.1301944197668,7764301
2020-05-21,265.11726638674014,280.1581242242453,272.7339356942891,267.506674096231,3018861
2020-05-22,274.6596113173456,285.55833715466576,261.1035575676038,272.68730279043905,7174080
2020-05-25,269.8993061420227,272.0950323854505,268.99523431560914,262.89026276804435,6329812
2020-05-26,268.2850664575711,266.8049240346498,265.6803605119675,264.8648352146922,9922078
2020-05-27,258.38563710550824,269.6994977003693,267.92455559653314,263.23782616269153,8650100
2020-05-28,263.17771883314214,265.53384216520743,262.77550033018815,276.98858891538055,4621291
2020-05-29,263.7893415287966,269.6628339341197,262.6646946660694,267.0007900599364,1721211
2020-06-01,265.5301516926233,265.70442271843547,265.2592814752895,271.710935466484,1293418
2020-06-02,271.27137146856387,270.065268085741,266.84488771078986,267.29179553228033,4217016
2020-06-03,263.8869996555722,269.1959367953924,264.1783432121754,264.5763955275161,5287312
2020-06-04,267.92889093121073,265.200763869903,267.37176505858696,257.91809235994725,1577866
2020-06-05,264.9428856494187,267.2320864556537,251.32371285538716,262.0955775753897,5699004
2020-06-08,260.93857934403513,275.906688534636,260.17523761602826,266.0414666330841,2609195
2020-06-09,272.1058466984961,277.64309843073414,266.62285974454795,271.87402777501586,2909964
2020-06-10,269.7560938979548,271.3091955043494,264.1622496414707,271.73763093558557,5167073
2020-06-11,276.91296045043964,275.83114437726215,264.37259913317496,272.5951558427505,9376171
2020-06-12,272.1494996343314,276.068321258725,261.7569975319546,279.3124019919053,8182987
2020-06-15,267.31271621216064,271.4247793088277,266.665251855863,270.63914572603085,6090519
2020-06-16,275.4816646930353,274.24932980088073,268.0822418436388,280.4422919254646,1485727
2020-06-17,277.7850014109818,265.1016062852704,267.67411338211764,264.2067224833172,5766338
2020-06-18,273.36326079934406,268.9434157876886,277.56319493419215,282.86234888524416,4746915
2020-06-19,262.5912473771199,275.7034896525039,273.7860453603941,280.1676085746997,6193567
2020-06-22,272.2182640859506,278.1296568457098,260.3327864052855,271.0285954657769,6759913
2020-06-23,277.44846428780204,281.651060987613,275.2527806567752,276.9781522399279,6964761
2020-06-24,266.25031385917623,275.1922660422903,276.878567512011,266.5907189203104,6557808
2020-06-25,275.36031843457016,276.56009782744536,268.6298824434703,269.7390292455869,5821190
2020-06-26,262.5960349569386,275.21625338360957,271.45223938950824,282.843849745165,2883870
2020-06-29,276.50978894880336,278.8487972383182,267.18298948564626,280.68408543309846,7460854
2020-06-30,264.9240288316658,274.02572158361556,265.40798168573764,274.70753614756234,1737554
2020-07-01,275.0862902309342,271.7321418529937,267.8392491162988,278.40859088894507,9167767
2020-07-02,269.679744342002,277.5713274374319,275.9150236201197,273.90683561931905,5615985
2020-07-03,272.73214460735477,279.6725714956053,266.2593269076116,279.6058435100614,1692779
